frame,class,x1,y1,x2,y2,confidence
556,person,921,115,942,176,0.3451736569404602
556,person,1055,126,1090,170,0.260063499212265
557,person,695,512,769,676,0.8751187324523926
557,person,560,155,588,224,0.5705043077468872
557,person,625,120,650,187,0.5567863583564758
557,person,332,109,355,177,0.36468568444252014
557,person,921,115,942,176,0.33235302567481995
557,person,1055,126,1090,170,0.2655816674232483
558,person,695,511,766,674,0.8535174131393433
558,person,560,155,588,223,0.7314983606338501
558,person,625,120,650,187,0.5736295580863953
558,person,332,109,355,177,0.3747417628765106
558,person,921,115,942,176,0.3384664058685303
558,person,1055,126,1090,170,0.25638601183891296
558,person,772,142,798,185,0.2556265592575073
558,person,475,134,505,185,0.2551632523536682
559,person,694,509,761,672,0.8579123616218567
559,person,560,155,590,222,0.6722094416618347
559,person,625,120,650,187,0.5717933773994446
559,person,332,109,355,177,0.3817955255508423
559,person,921,115,942,176,0.33783844113349915
559,person,475,134,505,185,0.2741449475288391
559,person,1055,126,1090,170,0.2540748119354248
559,person,772,142,798,185,0.25245678424835205
560,person,693,507,756,671,0.8531649708747864
560,person,558,155,589,220,0.5767881870269775
560,person,625,120,650,187,0.5675266981124878
560,person,332,109,355,177,0.37311768531799316
560,person,921,115,942,176,0.33203575015068054
560,person,475,134,505,186,0.25652968883514404
560,person,1055,126,1090,170,0.2517007887363434
560,person,772,142,798,185,0.2515825927257538
561,person,692,506,751,670,0.8480669260025024
561,person,560,155,589,220,0.636357843875885
561,person,625,120,650,187,0.5700485110282898
561,person,332,109,355,177,0.3729622960090637
561,person,921,115,942,176,0.33516696095466614
561,person,1055,126,1090,170,0.2531158924102783
562,person,690,505,750,666,0.843899667263031
562,person,560,155,589,220,0.6213803291320801
562,person,625,120,650,187,0.5687920451164246
562,person,332,109,355,177,0.3669494688510895
562,person,921,115,942,176,0.331360399723053
562,person,1055,126,1090,170,0.2538710832595825
562,person,475,134,505,186,0.2529338598251343
563,person,688,504,748,664,0.8358460068702698
563,person,560,155,589,220,0.5806924104690552
563,person,625,120,650,187,0.5702652335166931
563,person,332,109,355,177,0.36971110105514526
563,person,921,115,942,176,0.33613330125808716
563,person,475,134,505,186,0.2577722668647766
563,person,1055,126,1090,170,0.2575986981391907
564,person,684,503,743,663,0.8280574679374695
564,person,561,154,588,220,0.6176953911781311
564,person,625,120,650,187,0.565158486366272
564,person,332,109,355,177,0.36675629019737244
564,person,921,115,942,176,0.3346461355686188
564,person,1055,126,1090,170,0.25827935338020325
564,person,475,133,505,186,0.25012317299842834
565,person,681,503,743,662,0.8553990721702576
565,person,561,153,589,219,0.5702600479125977
565,person,625,120,650,187,0.5500416159629822
565,person,332,109,355,177,0.3587236702442169
565,person,921,115,942,176,0.3297780156135559
566,person,678,503,742,663,0.8596906661987305
566,person,559,148,589,219,0.5558648705482483
566,person,625,120,650,187,0.5481593608856201
566,person,332,109,355,177,0.36211147904396057
566,person,921,115,942,176,0.33333054184913635
567,person,671,504,740,661,0.8412651419639587
567,person,625,120,651,187,0.5609286427497864
567,person,557,147,586,218,0.5044189691543579
567,person,332,109,355,177,0.3663623034954071
567,person,921,115,942,176,0.33669817447662354
567,person,475,133,506,186,0.25138452649116516
568,person,666,505,738,660,0.8160783648490906
568,person,558,145,584,218,0.6489105820655823
568,person,625,120,651,187,0.5789361596107483
568,person,332,109,355,177,0.36610427498817444
568,person,921,115,942,176,0.3301665484905243
568,person,475,133,506,186,0.25796404480934143
569,person,661,506,737,659,0.8379418253898621
569,person,557,141,586,217,0.6416192054748535
569,person,625,120,651,187,0.5789377093315125
569,person,332,109,355,177,0.3652358651161194
569,person,921,115,942,176,0.3336104452610016
569,person,475,133,506,186,0.2635209262371063
570,person,654,506,737,659,0.8284041881561279
570,person,557,135,586,218,0.6891475319862366
570,person,625,121,651,186,0.5789035558700562
570,person,332,109,355,177,0.3664517402648926
570,person,921,115,942,176,0.32592251896858215
570,person,475,133,506,186,0.25934305787086487
571,person,652,508,734,659,0.8587504029273987
571,person,557,135,585,217,0.7087212800979614
571,person,625,121,651,187,0.58417147397995
571,person,332,109,355,177,0.3648187518119812
571,person,921,115,942,176,0.3278198540210724
571,person,475,134,506,186,0.2612154185771942
572,person,648,511,734,658,0.8573336005210876
572,person,557,135,586,216,0.6779047250747681
572,person,625,120,651,187,0.5941215753555298
572,person,332,109,355,177,0.36616596579551697
572,person,921,115,942,176,0.3304901421070099
572,person,475,134,506,186,0.2545715868473053
573,person,642,512,731,660,0.8680041432380676
573,person,556,134,587,217,0.6585380434989929
573,person,625,121,651,187,0.5955856442451477
573,person,332,109,355,177,0.37179458141326904
573,person,921,115,942,176,0.3368227183818817
573,person,475,134,506,186,0.25450676679611206
574,person,638,515,729,662,0.8804930448532104
574,person,555,134,587,216,0.6207515597343445
574,person,625,120,651,187,0.5877425074577332
574,person,332,109,355,177,0.36833855509757996
574,person,921,115,942,176,0.32827410101890564
574,person,475,134,506,186,0.2524202764034271
575,person,640,519,727,663,0.8740640878677368
575,person,554,134,585,215,0.6555147767066956
575,person,625,120,651,186,0.5871163606643677
575,person,332,109,355,177,0.3701627254486084
575,person,921,115,942,176,0.32861652970314026
575,person,475,134,506,186,0.2580738067626953
576,person,638,522,724,663,0.8622633814811707
576,person,553,134,585,215,0.640424907207489
576,person,625,120,651,186,0.5773629546165466
576,person,332,109,355,177,0.37335196137428284
576,person,921,115,942,176,0.32861456274986267
576,person,475,134,506,186,0.25715968012809753
577,person,638,523,723,663,0.8665919899940491
577,person,553,134,587,215,0.6399205327033997
577,person,625,120,651,186,0.5695033073425293
577,person,332,109,355,177,0.37948110699653625
577,person,921,115,942,176,0.32742223143577576
577,person,475,134,506,186,0.26329341530799866
578,person,639,527,722,662,0.8610782623291016
578,person,553,135,587,215,0.6505606174468994
578,person,625,120,651,186,0.5624709725379944
578,person,332,109,355,177,0.3767698109149933
578,person,921,115,942,176,0.3279491662979126
578,person,475,133,506,186,0.2513352036476135
579,person,639,527,721,662,0.8565236926078796
579,person,552,137,587,215,0.5986216068267822
579,person,625,120,651,186,0.541705846786499
579,person,332,109,355,177,0.3721146881580353
579,person,921,115,942,176,0.3191867768764496
580,person,639,527,719,662,0.8501049876213074
580,person,552,135,585,214,0.6204469203948975
580,person,625,120,651,186,0.5632126927375793
580,person,332,109,355,177,0.37426403164863586
580,person,921,115,942,176,0.3219388723373413
581,person,639,527,719,662,0.8458591103553772
581,person,553,140,583,212,0.5890232920646667
581,person,625,120,651,186,0.5519717931747437
581,person,332,109,355,177,0.3654855787754059
581,person,921,115,942,176,0.33053871989250183
582,person,639,522,718,661,0.8553749918937683
582,person,553,139,584,211,0.6274001598358154
582,person,625,120,651,186,0.5544742345809937
582,person,332,109,355,177,0.3703579306602478
582,person,921,115,942,176,0.33735716342926025
583,person,638,522,720,660,0.8565984964370728
583,person,555,139,584,211,0.6053803563117981
583,person,625,120,651,186,0.5584248900413513
583,person,332,109,355,177,0.381849467754364
583,person,921,115,942,176,0.3507710099220276
584,person,638,521,723,659,0.8496595621109009
584,person,556,144,583,210,0.6181086301803589
584,person,625,120,651,186,0.5663880705833435
584,person,332,109,355,177,0.3822505474090576
584,person,921,115,942,176,0.3578619062900543
585,person,638,520,729,657,0.8171152472496033
585,person,559,147,582,210,0.6094673871994019
585,person,625,120,651,186,0.5570046901702881
585,person,332,109,355,177,0.3751438856124878
585,person,921,115,942,176,0.34528079628944397
585,person,1054,126,1089,170,0.25007402896881104
586,person,639,518,731,655,0.8332257866859436
586,person,560,149,583,210,0.5726491212844849
586,person,625,120,651,186,0.5466248393058777
586,person,332,109,355,177,0.36651986837387085
586,person,921,114,942,176,0.33755576610565186
586,person,1054,126,1089,170,0.25165483355522156
587,person,639,514,735,654,0.8392320871353149
587,person,559,152,583,211,0.5856951475143433
587,person,625,120,651,186,0.5494825839996338
587,person,333,109,355,177,0.37336570024490356
587,person,921,115,942,176,0.34286653995513916
587,person,1054,126,1089,170,0.25133049488067627
588,person,645,513,740,653,0.8227502107620239
588,person,560,153,585,210,0.572758674621582
588,person,625,120,651,186,0.5310239791870117
588,person,332,109,355,177,0.3728136122226715
588,person,921,115,942,176,0.33360281586647034
589,person,667,512,741,654,0.7443115711212158
589,person,560,153,586,211,0.617335855960846
589,person,625,120,651,186,0.5381345748901367
589,person,332,109,355,177,0.37426644563674927
589,person,921,115,942,176,0.3266604542732239
589,person,1054,126,1089,170,0.25083377957344055
590,person,671,511,746,653,0.672469973564148
590,person,561,153,586,211,0.6539984345436096
590,person,625,120,651,186,0.5401117205619812
590,person,332,109,355,177,0.3852217495441437
590,person,921,115,942,176,0.34146848320961
590,person,1054,126,1089,170,0.25985538959503174
590,person,475,133,505,186,0.25106891989707947
591,person,668,510,743,653,0.7078399658203125
591,person,561,154,587,214,0.5842989683151245
591,person,625,120,651,186,0.5532174110412598
591,person,332,109,355,177,0.3892195522785187
591,person,921,115,942,176,0.349913090467453
591,person,1054,126,1089,170,0.257006973028183
592,person,674,508,758,652,0.7770460844039917
592,person,560,154,588,215,0.5830429792404175
592,person,625,120,651,186,0.5641003847122192
592,person,332,109,355,177,0.3964690864086151
592,person,921,115,942,176,0.37003228068351746
592,person,1054,126,1089,170,0.25845813751220703
592,person,475,133,505,185,0.25689268112182617
593,person,683,508,762,652,0.8251524567604065
593,person,560,155,590,216,0.6004570126533508
593,person,625,120,651,186,0.5671119093894958
593,person,332,109,355,177,0.4020889401435852
593,person,921,115,942,176,0.3777551054954529
593,person,688,507,744,652,0.3336147367954254
593,person,475,133,505,185,0.2751687467098236
593,person,1054,126,1089,170,0.25780603289604187
594,person,694,506,763,647,0.7464349865913391
594,person,694,506,742,648,0.5957682132720947
594,person,625,120,651,186,0.5715389847755432
594,person,560,154,590,217,0.5199090242385864
594,person,332,109,355,177,0.4011892080307007
594,person,921,115,942,176,0.38796985149383545
594,person,475,133,505,185,0.2771299481391907
594,person,1054,126,1089,170,0.2599952816963196
595,person,698,504,769,651,0.7808275818824768
595,person,561,153,590,217,0.585574209690094
595,person,625,120,651,186,0.5734399557113647
595,person,698,503,748,647,0.4549146592617035
595,person,332,109,355,177,0.40141475200653076
595,person,921,115,942,176,0.3799551725387573
595,person,475,133,505,185,0.27285537123680115
595,person,1054,126,1089,170,0.2545650005340576
596,person,700,503,765,651,0.7637811303138733
596,person,561,154,591,220,0.6009021401405334
596,person,625,120,651,186,0.5775011777877808
596,person,332,109,355,177,0.4089168906211853
596,person,921,115,942,176,0.3882395327091217
596,person,746,516,772,564,0.2937278151512146
596,person,475,133,505,185,0.27867773175239563
596,person,1054,126,1089,170,0.2536185085773468
597,person,704,502,765,649,0.7573875188827515
597,person,562,154,597,220,0.5856183171272278
597,person,625,120,651,186,0.5706952810287476
597,person,332,109,355,177,0.41211065649986267
597,person,921,115,942,176,0.38934963941574097
597,person,475,133,506,186,0.2938617467880249
598,person,707,503,774,650,0.6827602386474609
598,person,562,154,598,219,0.6304177045822144
598,person,625,120,651,186,0.5762263536453247
598,person,710,503,754,649,0.5646945834159851
598,person,332,109,355,177,0.4066418409347534
598,person,921,115,942,176,0.39411255717277527
598,person,475,133,506,186,0.28672873973846436
598,person,1053,126,1089,170,0.2544260323047638
599,person,710,502,757,647,0.7564845681190491
599,person,563,154,597,220,0.6278176307678223
599,person,625,120,651,186,0.5871246457099915
599,person,921,115,942,176,0.40813693404197693
599,person,332,109,355,177,0.40784764289855957
599,person,475,133,506,185,0.27659332752227783
599,person,1053,126,1089,170,0.25715962052345276
600,person,714,503,761,649,0.74779212474823
600,person,565,154,598,220,0.5911096334457397
600,person,625,120,651,186,0.5855122804641724
600,person,921,114,942,176,0.41477859020233154
600,person,332,109,355,177,0.4083935618400574
600,person,475,133,505,185,0.2737065255641937
600,person,1053,126,1089,170,0.2615339457988739
601,person,717,504,767,648,0.7248428463935852
601,person,625,120,651,186,0.5792399048805237
601,person,566,154,599,220,0.5435787439346313
601,person,921,115,942,176,0.4126073122024536
601,person,332,109,355,177,0.4112327992916107
601,person,760,501,786,556,0.3256804347038269
601,person,475,133,505,185,0.2706727385520935
601,person,1053,126,1089,170,0.26320600509643555
602,person,720,505,764,647,0.7113479971885681
602,person,625,120,651,186,0.5783073902130127
602,person,568,151,600,219,0.478662371635437
602,person,761,501,788,556,0.46994444727897644
602,person,921,115,942,176,0.41624924540519714
602,person,332,109,355,177,0.40917783975601196
602,person,1053,126,1089,170,0.2663998305797577
602,person,475,133,505,185,0.2633209824562073
602,person,720,503,786,648,0.2558077573776245
603,person,722,503,774,646,0.72723388671875
603,person,625,120,651,186,0.5707345008850098
603,person,921,114,942,176,0.41703736782073975
603,person,567,152,601,220,0.4124603867530823
603,person,332,109,355,177,0.409195214509964
603,person,762,501,790,555,0.31199148297309875
603,person,1053,126,1089,170,0.2747636139392853
603,person,475,133,505,185,0.26142778992652893
604,person,726,502,786,645,0.75751793384552
604,person,625,120,651,186,0.5654702186584473
604,person,569,151,602,219,0.46198421716690063
604,person,921,114,942,176,0.4178871810436249
604,person,332,109,355,177,0.40848591923713684
604,person,1053,125,1089,170,0.27537453174591064
604,person,475,133,505,185,0.25797563791275024
604,person,764,499,792,553,0.255825936794281
605,person,728,503,787,646,0.7641329765319824
605,person,625,120,651,186,0.573313295841217
605,person,570,151,601,220,0.5552216172218323
605,person,921,114,942,176,0.41693562269210815
605,person,332,109,355,177,0.4077906608581543
605,person,769,500,794,551,0.3151848316192627
605,person,1053,126,1089,170,0.2687831223011017
605,person,475,133,505,185,0.25580617785453796
606,person,732,503,791,647,0.7535415291786194
606,person,571,151,602,218,0.6065159440040588
606,person,625,120,651,186,0.571272075176239
606,person,332,109,355,177,0.40911948680877686
606,person,921,114,942,176,0.40819206833839417
606,person,730,506,775,648,0.33247995376586914
606,person,1052,125,1089,170,0.2823951244354248
606,person,475,133,505,185,0.25639578700065613
607,person,735,505,796,647,0.7905754446983337
607,person,573,151,603,218,0.6369595527648926
607,person,625,120,651,186,0.5699273347854614
607,person,332,109,355,177,0.41025280952453613
607,person,921,114,942,176,0.4078306257724762
607,person,1053,126,1089,170,0.27718764543533325
607,person,475,133,505,185,0.2574858069419861
608,person,737,505,797,649,0.8306590914726257
608,person,573,151,603,217,0.6751356720924377
608,person,625,120,651,186,0.5788133144378662
608,person,332,109,355,177,0.40960055589675903
608,person,921,114,942,176,0.40289387106895447
608,person,1053,126,1089,170,0.27888479828834534
608,person,475,133,506,185,0.2664746344089508
608,person,773,142,798,184,0.25137367844581604
609,person,738,505,796,647,0.8155934810638428
609,person,574,151,603,217,0.6579031348228455
609,person,625,120,651,186,0.5709894299507141
609,person,332,109,355,177,0.4072449803352356
609,person,921,114,942,176,0.39974698424339294
609,person,1053,126,1089,170,0.26720455288887024
609,person,475,133,506,185,0.2654346525669098
609,person,772,142,798,184,0.25309309363365173
610,person,739,505,799,649,0.8051779270172119
610,person,575,152,604,219,0.6726569533348083
610,person,625,120,651,186,0.5578566193580627
610,person,332,109,355,177,0.4017942547798157
610,person,921,114,942,176,0.3990057706832886
610,person,1053,126,1089,170,0.262345552444458
610,person,475,133,505,185,0.2559015452861786
611,person,738,502,805,649,0.7958989143371582
611,person,575,152,605,219,0.6765333414077759
611,person,625,120,651,186,0.5471004247665405
611,person,332,109,355,177,0.3978789746761322
611,person,921,114,942,176,0.3869023621082306
611,person,1053,126,1089,170,0.25775378942489624
611,person,475,133,506,185,0.2533341944217682
612,person,738,502,810,648,0.8206139802932739
612,person,576,152,610,220,0.7592954039573669
612,person,625,120,651,186,0.5470206141471863
612,person,332,109,355,177,0.3978305757045746
612,person,921,114,942,176,0.386286199092865
612,person,475,133,505,185,0.2571345567703247
612,person,1053,126,1089,170,0.2534668743610382
613,person,738,503,815,648,0.8262780904769897
613,person,576,152,615,221,0.7292109727859497
613,person,625,120,651,186,0.5545411109924316
613,person,332,109,355,177,0.39987415075302124
613,person,577,152,604,217,0.3961503505706787
613,person,921,115,942,176,0.39070120453834534
613,person,1055,127,1089,170,0.25659531354904175
613,person,475,133,505,185,0.2535739243030548
614,person,738,506,821,648,0.8416996002197266
614,person,577,155,619,220,0.7928187847137451
614,person,625,120,651,187,0.5477287769317627
614,person,332,109,355,177,0.4009079039096832
614,person,921,115,942,176,0.3911181688308716
614,person,577,152,608,218,0.2954670786857605
614,person,475,133,505,185,0.26166874170303345
614,person,1055,127,1089,170,0.251688688993454
615,person,578,155,620,220,0.8231559991836548
615,person,739,506,821,646,0.8215568661689758
615,person,625,120,651,187,0.542079508304596
615,person,332,109,355,177,0.4059624671936035
615,person,921,115,942,176,0.3915408253669739
615,person,475,133,505,185,0.2625735402107239
615,person,1055,127,1089,170,0.25091591477394104
616,person,739,507,823,647,0.8509877920150757
616,person,578,154,621,221,0.8474381566047668
616,person,625,120,651,188,0.5337715744972229
616,person,332,109,355,177,0.40613019466400146
616,person,921,115,942,176,0.38605308532714844
616,person,475,133,505,185,0.25537148118019104
617,person,740,508,828,648,0.8712638020515442
617,person,579,153,620,221,0.8386510610580444
617,person,625,120,651,188,0.5376366376876831
617,person,332,109,355,177,0.40398555994033813
617,person,921,115,942,176,0.38950198888778687
617,person,475,133,505,185,0.26093488931655884
618,person,740,509,830,648,0.8698877692222595
618,person,579,152,620,221,0.8268568515777588
618,person,625,120,651,188,0.530950665473938
618,person,332,109,355,177,0.40305134654045105
618,person,921,115,942,176,0.390415757894516
618,person,475,133,505,185,0.2603083848953247
619,person,741,508,833,648,0.8658273220062256
619,person,579,152,620,221,0.8164955973625183
619,person,625,120,651,188,0.5322533249855042
619,person,332,109,355,177,0.4020429253578186
619,person,921,114,942,176,0.3925415873527527
619,person,475,133,505,185,0.25385743379592896
620,person,742,507,838,647,0.8547176718711853
620,person,579,152,620,221,0.8095142245292664
620,person,625,120,651,188,0.5305183529853821
620,person,332,109,355,177,0.39874547719955444
620,person,921,114,942,176,0.3941257894039154
621,person,744,506,832,646,0.8340783715248108
621,person,579,151,620,221,0.810107946395874
621,person,625,120,651,188,0.5326657891273499
621,person,332,109,355,177,0.4046332538127899
621,person,921,114,942,176,0.39946550130844116
621,person,475,133,505,185,0.256481796503067
622,person,748,505,832,646,0.836327314376831
622,person,579,152,620,221,0.8018703460693359
622,person,625,120,651,188,0.524042010307312
622,person,332,109,355,177,0.4038693904876709
622,person,921,114,942,176,0.3961959779262543
622,person,475,133,505,185,0.25879642367362976
623,person,752,504,832,647,0.8392861485481262
623,person,579,152,620,221,0.8136806488037109
623,person,625,120,651,188,0.5289707779884338
623,person,332,109,355,177,0.4049190282821655
623,person,921,114,942,176,0.39357292652130127
623,person,475,133,505,185,0.2585475742816925
624,person,579,152,620,221,0.8357519507408142
624,person,752,501,837,647,0.8248512744903564
624,person,625,120,651,188,0.5261670351028442
624,person,332,109,355,177,0.40547558665275574
624,person,921,114,942,176,0.3835489749908447
624,person,475,133,505,185,0.2610187828540802
625,person,578,151,620,220,0.8293019533157349
625,person,757,498,838,647,0.8096007108688354
625,person,625,120,651,188,0.526084840297699
625,person,332,109,355,177,0.40263277292251587
625,person,921,114,942,176,0.37735211849212646
625,person,475,133,505,185,0.2579858899116516
626,person,578,151,620,220,0.8402466773986816
626,person,762,495,838,646,0.8244525790214539
626,person,625,120,651,188,0.5297013521194458
626,person,332,109,355,177,0.40277233719825745
626,person,921,114,942,176,0.3757852613925934
626,person,475,133,505,185,0.2624551057815552
627,person,766,494,834,645,0.8412569761276245
627,person,577,152,620,220,0.814247727394104
627,person,625,120,651,188,0.5312326550483704
627,person,332,109,355,177,0.401946097612381
627,person,921,114,942,176,0.37859219312667847
627,person,475,133,505,185,0.2596043646335602
628,person,767,493,837,646,0.8471854329109192
628,person,577,151,620,220,0.8115704655647278
628,person,625,120,651,188,0.5282002687454224
628,person,332,109,355,177,0.40508633852005005
628,person,921,114,942,176,0.37432804703712463
628,person,475,133,505,185,0.25753527879714966
629,person,769,491,839,646,0.8342289328575134
629,person,576,151,621,219,0.7277998924255371
629,person,625,120,651,188,0.5340366363525391
629,person,332,110,355,177,0.40676039457321167
629,person,921,114,942,176,0.3889622092247009
629,person,475,133,505,185,0.26106366515159607
630,person,772,490,839,645,0.8200631737709045
630,person,576,152,621,219,0.7179761528968811
630,person,625,120,651,188,0.53389573097229
630,person,332,110,355,177,0.40483325719833374
630,person,921,114,942,176,0.3922225534915924
630,person,475,133,505,185,0.2573307454586029
631,person,771,490,839,644,0.7633904814720154
631,person,575,151,621,218,0.6434397101402283
631,person,625,120,651,188,0.5374384522438049
631,person,332,110,355,177,0.40346232056617737
631,person,921,114,942,176,0.39160287380218506
631,person,475,133,505,185,0.25736191868782043
632,person,773,484,843,643,0.7487331032752991
632,person,575,152,621,218,0.6360914707183838
632,person,625,120,651,188,0.5275135636329651
632,person,332,110,355,177,0.4041784703731537
632,person,772,480,874,645,0.39021027088165283
632,person,921,114,942,176,0.387983113527298
632,person,475,133,505,185,0.2537716329097748
633,person,772,460,843,642,0.78484046459198
633,person,574,152,621,218,0.5792548060417175
633,person,625,120,651,188,0.5179657936096191
633,person,332,110,355,177,0.40228527784347534
633,person,921,114,942,176,0.3803858160972595
634,person,771,476,846,640,0.7985826134681702
634,person,574,153,621,217,0.5990961790084839
634,person,625,120,651,188,0.5196832418441772
634,person,332,110,355,177,0.39806997776031494
634,person,921,115,942,176,0.3688545823097229
635,person,768,477,849,638,0.8320327997207642
635,person,574,153,620,217,0.5936550498008728
635,person,625,120,651,188,0.5179479718208313
635,person,332,109,355,177,0.39839309453964233
635,person,921,114,942,176,0.3718797564506531
635,person,475,133,505,185,0.253522664308548
636,person,769,474,852,635,0.8572604656219482
636,person,574,153,620,217,0.5986965298652649
636,person,625,120,651,188,0.5338180661201477
636,person,332,109,355,177,0.40373364090919495
636,person,921,115,942,176,0.3813527226448059
636,person,475,133,505,185,0.2650286555290222
637,person,768,475,855,634,0.85562664270401
637,person,574,154,620,218,0.6022119522094727
637,person,625,120,651,188,0.5198959112167358
637,person,332,109,355,177,0.4003427028656006
637,person,921,115,942,176,0.37139129638671875
637,person,475,133,505,185,0.2599755823612213
638,person,765,479,861,633,0.856203019618988
638,person,574,153,621,218,0.6236729025840759
638,person,625,120,651,188,0.5176849365234375
638,person,332,109,355,177,0.3978797495365143
638,person,921,114,942,176,0.3661297559738159
638,person,475,133,505,185,0.25301775336265564
639,person,768,479,864,633,0.8723801970481873
639,person,574,153,622,218,0.570563793182373
639,person,625,120,651,188,0.5086193084716797
639,person,332,109,355,177,0.39484164118766785
639,person,921,114,942,176,0.3718698024749756
639,person,475,133,505,185,0.25414925813674927
640,person,771,482,867,632,0.8658604025840759
640,person,574,152,622,218,0.5688570737838745
640,person,625,120,651,186,0.5061030387878418
640,person,332,109,355,177,0.396833598613739
640,person,921,114,942,176,0.3902587890625
640,person,475,133,505,185,0.257384330034256
641,person,773,486,872,635,0.8773618936538696
641,person,575,153,622,218,0.6423346400260925
641,person,625,120,651,188,0.5071310997009277
641,person,332,109,355,177,0.3973461389541626
641,person,921,114,942,176,0.38755548000335693
641,person,475,133,505,185,0.2627957761287689
642,person,777,490,875,638,0.8832407593727112
642,person,576,153,622,218,0.5868410468101501
642,person,625,120,651,186,0.5198253393173218
642,person,921,114,942,176,0.39193278551101685
642,person,332,109,355,177,0.3908100128173828
642,person,475,133,505,185,0.2605416774749756
643,person,781,488,875,640,0.8912238478660583
643,person,575,154,622,216,0.619682252407074
643,person,625,120,651,186,0.5202600359916687
643,person,921,114,942,176,0.3986324667930603
643,person,332,109,355,177,0.39518582820892334
643,person,475,133,505,185,0.26178139448165894
643,person,1055,126,1090,170,0.25113651156425476
644,person,790,493,878,645,0.8689516186714172
644,person,625,120,651,186,0.5221391320228577
644,person,574,155,622,217,0.4113228917121887
644,person,332,109,355,177,0.3923630714416504
644,person,921,114,942,176,0.3906828463077545
645,person,799,497,881,646,0.8421522974967957
645,person,625,120,651,186,0.5306028127670288
645,person,332,109,355,177,0.3883604109287262
645,person,921,114,942,176,0.38725578784942627
645,person,575,155,620,215,0.2755679786205292
646,person,805,497,881,645,0.808087170124054
646,person,625,120,651,186,0.5444113612174988
646,person,921,114,942,176,0.39407581090927124
646,person,574,154,606,201,0.39334869384765625
646,person,332,109,355,177,0.3867495357990265
646,person,576,152,602,194,0.29652029275894165
646,person,475,133,505,185,0.2522887587547302
647,person,809,496,882,646,0.8005375266075134
647,person,625,120,651,185,0.5531346797943115
647,person,573,155,611,210,0.4851757884025574
647,person,921,114,942,176,0.3905607759952545
647,person,332,109,355,177,0.38727161288261414
647,person,573,159,623,216,0.2651920020580292
647,person,475,133,505,185,0.25368502736091614
648,person,809,498,882,647,0.7891172766685486
648,person,625,120,651,185,0.5746572017669678
648,person,570,154,621,215,0.42404255270957947
648,person,921,114,942,176,0.4010440409183502
648,person,332,109,355,177,0.3898574113845825
648,person,475,133,505,185,0.25656113028526306
649,person,809,501,881,647,0.7800584435462952
649,person,625,120,651,185,0.5704134702682495
649,person,921,114,942,176,0.40728068351745605
649,person,332,109,355,177,0.39600279927253723
649,person,569,154,621,216,0.39536887407302856
649,person,475,133,505,185,0.26331523060798645
650,person,809,502,881,647,0.7902671694755554
650,person,625,120,651,185,0.5559571385383606
650,person,921,114,942,176,0.40152081847190857
650,person,332,109,355,177,0.3882639706134796
650,person,567,157,619,218,0.27619847655296326
651,person,808,502,881,648,0.7943247556686401
651,person,625,120,651,185,0.5556354522705078
651,person,921,114,942,176,0.3986305594444275
651,person,332,109,355,177,0.3870164453983307
652,person,807,503,882,648,0.8288796544075012
652,person,625,120,651,185,0.5591945052146912
652,person,921,114,942,176,0.3981780409812927
652,person,332,109,355,177,0.3916397988796234
652,person,562,158,610,213,0.2648302912712097
653,person,805,504,882,648,0.8316193222999573
653,person,625,120,651,185,0.5462719202041626
653,person,921,114,942,176,0.3921224772930145
653,person,332,109,355,177,0.38543304800987244
654,person,804,503,881,649,0.8436695337295532
654,person,625,120,651,185,0.5589557886123657
654,person,921,114,942,176,0.4001988470554352
654,person,332,109,355,177,0.38159671425819397
654,person,555,158,603,212,0.3063720464706421
655,person,801,503,879,649,0.8423959016799927
655,person,625,120,651,186,0.5497117638587952
655,person,921,114,942,176,0.39465609192848206
655,person,332,109,355,177,0.3791329860687256
656,person,799,502,877,649,0.8284797072410583
656,person,625,120,651,186,0.5403165817260742
656,person,552,159,601,215,0.4256012439727783
656,person,921,114,942,176,0.3924267292022705
656,person,332,109,355,177,0.37855494022369385
657,person,798,500,874,649,0.8327233791351318
657,person,625,120,651,186,0.5354079604148865
657,person,921,114,942,176,0.387860506772995
657,person,332,109,355,177,0.37776973843574524
657,person,549,158,599,212,0.31413158774375916
658,person,795,497,871,650,0.7732158303260803
658,person,625,120,651,186,0.5467109680175781
658,person,921,114,942,176,0.3869757354259491
658,person,332,109,355,177,0.37970566749572754
658,person,545,158,602,213,0.2578530013561249
659,person,793,496,864,648,0.811590850353241
659,person,625,120,651,186,0.5288411974906921
659,person,921,114,942,176,0.37583595514297485
659,person,332,109,355,177,0.37465721368789673
659,person,543,157,596,211,0.25122779607772827
660,person,791,494,859,647,0.8072200417518616
660,person,625,120,651,186,0.5365660190582275
660,person,921,114,942,176,0.3790910542011261
660,person,332,109,355,177,0.37225764989852905
660,person,546,157,593,213,0.27910518646240234
660,person,474,133,505,187,0.25193724036216736
661,person,790,493,856,648,0.8294691443443298
661,person,625,121,651,187,0.5323192477226257
661,person,921,112,942,177,0.4025648236274719
661,person,333,109,355,177,0.3549833297729492
661,person,537,159,597,219,0.3237539827823639
661,person,475,136,506,187,0.2586217522621155
661,person,1054,126,1089,171,0.2584955394268036
662,person,789,491,851,648,0.8044968247413635
662,person,625,121,651,187,0.520531415939331
662,person,921,112,942,177,0.41937965154647827
662,person,333,109,355,177,0.34715700149536133
662,person,534,158,595,219,0.2690572142601013
